Run Name,20220801_dsnPPR10_Cy3_1_AF647_2
Run Date,02:10:17 PM   08-01-22
Method Name,0.3 ml / min 50 uL inject 4WL
Export Format Version, 1.00
Method ID,  837
Points/Second, 1.00
Number of Records,    960
Offset from Run Start Time,00:00:00
Run End Time,00:16:00
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (550.0 nm), AU
QuadTec 4, (650.0 nm), AU
UV,AU
Conductivity,mS/cm
GP Pressure,PSI
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,UV,Conductivity,GP Pressure,Volume
   293.0,0.001010,0.000540,  0,0.003006,0.002801,0.000000,  15.973,  276,     1.5
   294.0,0.001036,0.000542,  0,0.003169,0.003030,0.000000,  15.973,  278,     1.5
   295.0,0.001027,0.000542,  0,0.003169,0.003498,0.000000,  15.974,  279,     1.5
   296.0,0.001046,0.000558,  0,0.003234,0.003222,0.000000,  15.976,  278,     1.5
   297.0,0.001043,0.000563,  0,0.003234,0.003786,0.000000,  15.974,  280,     1.5
   298.0,0.001075,0.000576,  0,0.003333,0.003733,0.000000,  15.974,  278,     1.5
   299.0,0.001129,0.000590,  0,0.003562,0.003498,0.000000,  15.978,  276,     1.5
   300.0,0.001139,0.000610,  0,0.003597,0.003480,0.000000,  15.982,  275,     1.5
   301.0,0.001196,0.000621,  0,0.003761,0.003438,0.000000,  15.977,  276,     1.5
   302.0,0.001273,0.000638,  0,0.003925,0.003096,0.000000,  15.972,  277,     1.5
   303.0,0.001326,0.000675,  0,0.004186,0.003265,0.000000,  15.977,  277,     1.5
   304.0,0.001385,0.000719,  0,0.004482,0.003229,0.000000,  15.972,  280,     1.5
   305.0,0.001451,0.000742,  0,0.004812,0.003758,0.000000,  15.979,  277,     1.5
   306.0,0.001561,0.000772,  0,0.005271,0.003017,0.000000,  15.980,  276,     1.5
   307.0,0.001684,0.000826,  0,0.005732,0.002033,0.000000,  15.978,  276,     1.5
   308.0,0.001784,0.000867,  0,0.006162,0.003583,0.000000,  15.981,  279,     1.5
   309.0,0.001950,0.000920,  0,0.006657,0.002946,0.000000,  15.977,  278,     1.5
   310.0,0.002103,0.000989,  0,0.007349,0.003583,0.000000,  15.977,  279,     1.6
   311.0,0.002247,0.001071,  0,0.007913,0.004355,0.000000,  15.979,  278,     1.6
   312.0,0.002403,0.001133,  0,0.008574,0.004831,0.000000,  15.978,  276,     1.6
   313.0,0.002562,0.001190,  0,0.009337,0.004753,0.000000,  15.974,  276,     1.6
   314.0,0.002698,0.001276,  0,0.009902,0.004851,0.000000,  15.977,  276,     1.6
   315.0,0.002843,0.001340,  0,0.010499,0.004893,0.000000,  15.979,  277,     1.6
   316.0,0.002978,0.001386,  0,0.011032,0.003559,0.000000,  15.967,  277,     1.6
   317.0,0.003131,0.001448,  0,0.011666,0.004302,0.000000,  15.977,  279,     1.6
   318.0,0.003236,0.001497,  0,0.012035,0.004815,0.000000,  15.975,  277,     1.6
   319.0,0.003338,0.001537,  0,0.012403,0.004041,0.000000,  15.976,  277,     1.6
   320.0,0.003428,0.001573,  0,0.012771,0.005247,0.000000,  15.974,  276,     1.6
   321.0,0.003492,0.001596,  0,0.013171,0.005477,0.000000,  15.978,  278,     1.6
   322.0,0.003543,0.001631,  0,0.013338,0.005495,0.000000,  15.979,  278,     1.6
   323.0,0.003588,0.001657,  0,0.013539,0.005362,0.000000,  15.980,  277,     1.6
   324.0,0.003620,0.001656,  0,0.013545,0.004335,0.000000,  15.979,  278,     1.6
   325.0,0.003633,0.001665,  0,0.013643,0.004485,0.000000,  15.984,  276,     1.6
   326.0,0.003629,0.001682,  0,0.013676,0.005167,0.000000,  15.981,  277,     1.6
   327.0,0.003637,0.001684,  0,0.013576,0.005313,0.000000,  15.982,  276,     1.6
   328.0,0.003620,0.001691,  0,0.013539,0.005555,0.000000,  15.972,  277,     1.6
   329.0,0.003610,0.001671,  0,0.013539,0.005344,0.000000,  15.973,  276,     1.6
   330.0,0.003571,0.001653,  0,0.013506,0.005428,0.000000,  15.985,  279,     1.7
   331.0,0.003556,0.001655,  0,0.013204,0.005362,0.000000,  15.972,  280,     1.7
   332.0,0.003507,0.001628,  0,0.013134,0.005313,0.000000,  15.986,  277,     1.7
   333.0,0.003469,0.001621,  0,0.012936,0.005163,0.000000,  15.986,  277,     1.7
   334.0,0.003433,0.001615,  0,0.012735,0.004401,0.000000,  15.986,  278,     1.7
   335.0,0.003407,0.001595,  0,0.012501,0.004751,0.000000,  15.983,  277,     1.7
   336.0,0.003375,0.001560,  0,0.012401,0.005149,0.000000,  15.985,  275,     1.7
   337.0,0.003307,0.001564,  0,0.012234,0.004879,0.000000,  15.975,  276,     1.7
   338.0,0.003255,0.001539,  0,0.011969,0.004921,0.000000,  15.983,  274,     1.7
   339.0,0.003247,0.001527,  0,0.011737,0.004893,0.000000,  15.986,  276,     1.7
   340.0,0.003196,0.001522,  0,0.011635,0.004820,0.000000,  15.983,  276,     1.7
   341.0,0.003151,0.001507,  0,0.011434,0.004837,0.000000,  15.985,  277,     1.7
   342.0,0.003113,0.001513,  0,0.011267,0.004614,0.000000,  15.983,  276,     1.7
   343.0,0.003104,0.001506,  0,0.011101,0.003854,0.000000,  15.990,  277,     1.7
   344.0,0.003079,0.001480,  0,0.010967,0.004229,0.000000,  15.985,  281,     1.7
   345.0,0.003023,0.001461,  0,0.010801,0.003216,0.000000,  15.982,  278,     1.7
   346.0,0.002978,0.001459,  0,0.010632,0.004317,0.000000,  15.985,  277,     1.7
   347.0,0.002953,0.001424,  0,0.010532,0.004607,0.000000,  15.987,  277,     1.7
   348.0,0.002925,0.001413,  0,0.010432,0.004554,0.000000,  15.986,  278,     1.7
   349.0,0.002887,0.001391,  0,0.010232,0.004065,0.000000,  15.986,  276,     1.7
   350.0,0.002861,0.001386,  0,0.010066,0.004094,0.000000,  15.988,  275,     1.8
   351.0,0.002816,0.001373,  0,0.010031,0.004203,0.000000,  15.991,  275,     1.8
   352.0,0.002776,0.001355,  0,0.009800,0.003258,0.000000,  15.978,  275,     1.8
   353.0,0.002737,0.001379,  0,0.009698,0.004317,0.000000,  15.991,  275,     1.8
   354.0,0.002718,0.001368,  0,0.009501,0.004552,0.000000,  15.986,  277,     1.8
   355.0,0.002650,0.001331,  0,0.009335,0.004660,0.000000,  15.987,  276,     1.8
   356.0,0.002622,0.001337,  0,0.009102,0.004786,0.000000,  15.987,  276,     1.8
   357.0,0.002590,0.001308,  0,0.008970,0.004653,0.000000,  15.986,  279,     1.8
   358.0,0.002556,0.001290,  0,0.008804,0.004479,0.000000,  15.987,  276,     1.8
   359.0,0.002507,0.001286,  0,0.008638,0.004552,0.000000,  15.981,  278,     1.8
   360.0,0.002452,0.001270,  0,0.008507,0.003855,0.000000,  15.982,  278,     1.8
   361.0,0.002411,0.001243,  0,0.008211,0.004083,0.000000,  15.993,  280,     1.8
   362.0,0.002350,0.001239,  0,0.008077,0.004430,0.000000,  15.978,  278,     1.8
   363.0,0.002335,0.001214,  0,0.007913,0.004395,0.000000,  15.989,  277,     1.8
   364.0,0.002303,0.001212,  0,0.007648,0.003963,0.000000,  15.990,  277,     1.8
   365.0,0.002252,0.001207,  0,0.007646,0.004101,0.000000,  15.992,  274,     1.8
   366.0,0.002220,0.001174,  0,0.007448,0.002579,0.000000,  15.986,  274,     1.8
   367.0,0.002179,0.001150,  0,0.007316,0.003492,0.000000,  15.980,  276,     1.8
   368.0,0.002146,0.001143,  0,0.007150,0.002813,0.000000,  15.990,  278,     1.8
   369.0,0.002103,0.001133,  0,0.006919,0.003379,0.000000,  15.989,  277,     1.8
   370.0,0.002065,0.001119,  0,0.006721,0.003938,0.000000,  15.986,  276,     1.9
   371.0,0.002037,0.001110,  0,0.006686,0.003986,0.000000,  15.990,  276,     1.9
   372.0,0.002005,0.001090,  0,0.006457,0.004004,0.000000,  15.992,  276,     1.9
   373.0,0.001984,0.001105,  0,0.006327,0.003628,0.000000,  15.990,  277,     1.9
   374.0,0.001946,0.001090,  0,0.006195,0.003901,0.000000,  15.985,  278,     1.9
   375.0,0.001901,0.001065,  0,0.006094,0.003071,0.000000,  15.984,  280,     1.9
   376.0,0.001854,0.001057,  0,0.006028,0.003492,0.000000,  15.988,  277,     1.9
   377.0,0.001833,0.001050,  0,0.005798,0.003805,0.000000,  15.984,  279,     1.9
   378.0,0.001798,0.001056,  0,0.005664,0.003871,0.000000,  15.982,  275,     1.9
   379.0,0.001773,0.001055,  0,0.005503,0.003721,0.000000,  15.988,  274,     1.9
   380.0,0.001747,0.001045,  0,0.005239,0.004207,0.000000,  15.983,  274,     1.9
   381.0,0.001715,0.001052,  0,0.005205,0.003889,0.000000,  15.979,  278,     1.9
   382.0,0.001709,0.001030,  0,0.005138,0.003955,0.000000,  15.986,  277,     1.9
   383.0,0.001712,0.001055,  0,0.005008,0.003871,0.000000,  15.982,  278,     1.9
   384.0,0.001675,0.001054,  0,0.004942,0.003745,0.000000,  15.985,  277,     1.9
   385.0,0.001656,0.001052,  0,0.004776,0.003907,0.000000,  15.983,  276,     1.9
   386.0,0.001637,0.001070,  0,0.004579,0.003991,0.000000,  15.984,  277,     1.9
   387.0,0.001629,0.001070,  0,0.004578,0.003991,0.000000,  15.983,  279,     1.9
   388.0,0.001609,0.001061,  0,0.004350,0.003991,0.000000,  15.987,  280,     1.9
   389.0,0.001590,0.001070,  0,0.004252,0.003907,0.000000,  15.986,  279,     1.9
   390.0,0.001567,0.001060,  0,0.004087,0.003996,0.000000,  15.987,  279,     2.0
   391.0,0.001554,0.001088,  0,0.003923,0.004044,0.000000,  15.992,  279,     2.0
   392.0,0.001569,0.001088,  0,0.003857,0.004104,0.000000,  15.984,  275,     2.0
   393.0,0.001561,0.001090,  0,0.003693,0.004122,0.000000,  15.991,  274,     2.0
   394.0,0.001533,0.001112,  0,0.003596,0.004247,0.000000,  15.987,  275,     2.0
   395.0,0.001546,0.001155,  0,0.003596,0.002129,0.000000,  15.978,  278,     2.0
   396.0,0.001542,0.001165,  0,0.003335,0.003077,0.000000,  15.986,  278,     2.0
   397.0,0.001535,0.001184,  0,0.003301,0.003654,0.000000,  15.987,  279,     2.0
   398.0,0.001548,0.001202,  0,0.003202,0.004056,0.000000,  15.981,  276,     2.0
   399.0,0.001537,0.001228,  0,0.003038,0.003978,0.000000,  15.985,  276,     2.0
   400.0,0.001557,0.001261,  0,0.003004,0.003817,0.000000,  15.995,  277,     2.0
   401.0,0.001555,0.001273,  0,0.002940,0.003726,0.000000,  15.992,  280,     2.0
   402.0,0.001533,0.001284,  0,0.002874,0.003750,0.000000,  15.988,  279,     2.0
   403.0,0.001544,0.001326,  0,0.002743,0.003768,0.000000,  15.994,  279,     2.0
   404.0,0.001563,0.001370,  0,0.002581,0.003828,0.000000,  15.987,  277,     2.0
   405.0,0.001576,0.001386,  0,0.002517,0.003912,0.000000,  15.991,  277,     2.0
   406.0,0.001586,0.001422,  0,0.002483,0.003972,0.000000,  15.992,  275,     2.0
   407.0,0.001584,0.001457,  0,0.002286,0.003852,0.000000,  15.995,  276,     2.0
   408.0,0.001601,0.001480,  0,0.002252,0.004212,0.000000,  15.984,  277,     2.0
   409.0,0.001631,0.001528,  0,0.002220,0.004044,0.000000,  15.991,  277,     2.0
   410.0,0.001661,0.001545,  0,0.002156,0.004009,0.000000,  15.991,  279,     2.0
   411.0,0.001669,0.001604,  0,0.002058,0.002393,0.000000,  15.993,  278,     2.1
   412.0,0.001689,0.001646,  0,0.001993,0.003720,0.000000,  15.984,  277,     2.1
   413.0,0.001718,0.001678,  0,0.001960,0.003649,0.000000,  15.988,  276,     2.1
   414.0,0.001748,0.001700,  0,0.001894,0.004274,0.000000,  15.991,  278,     2.1
   415.0,0.001759,0.001756,  0,0.001927,0.003786,0.000000,  15.992,  278,     2.1
   416.0,0.001776,0.001787,  0,0.001861,0.003852,0.000000,  15.991,  277,     2.1
   417.0,0.001799,0.001812,  0,0.001796,0.004556,0.000000,  15.992,  279,     2.1
   418.0,0.001831,0.001873,  0,0.001829,0.004755,0.000000,  15.991,  276,     2.1
   419.0,0.001840,0.001898,  0,0.001763,0.005206,0.000000,  15.986,  276,     2.1
   420.0,0.001876,0.001944,  0,0.001665,0.004740,0.000000,  15.993,  276,     2.1
   421.0,0.001904,0.001971,  0,0.001665,0.005551,0.000000,  15.993,  277,     2.1
   422.0,0.001903,0.002017,  0,0.001762,0.005716,0.000000,  15.989,  277,     2.1
   423.0,0.001916,0.002053,  0,0.001664,0.006132,0.000000,  15.986,  279,     2.1
   424.0,0.001942,0.002062,  0,0.001633,0.006976,0.000000,  15.992,  277,     2.1
   425.0,0.001961,0.002089,  0,0.001697,0.007568,0.000000,  15.984,  277,     2.1
   426.0,0.001978,0.002100,  0,0.001730,0.008025,0.000000,  15.994,  276,     2.1
   427.0,0.001986,0.002129,  0,0.001665,0.009120,0.000000,  15.990,  278,     2.1
   428.0,0.002034,0.002167,  0,0.001632,0.009949,0.000000,  15.991,  277,     2.1
   429.0,0.002061,0.002207,  0,0.001729,0.011459,0.000000,  15.992,  276,     2.1
   430.0,0.002076,0.002221,  0,0.001793,0.012461,0.000000,  15.987,  278,     2.2
   431.0,0.002084,0.002243,  0,0.001827,0.013705,0.000000,  15.992,  276,     2.2
   432.0,0.002151,0.002280,  0,0.001893,0.015018,0.000000,  15.988,  276,     2.2
   433.0,0.002172,0.002324,  0,0.001926,0.016052,0.000000,  15.978,  276,     2.2
   434.0,0.002208,0.002366,  0,0.001927,0.018698,0.000000,  15.993,  277,     2.2
   435.0,0.002231,0.002381,  0,0.001991,0.020467,0.000000,  15.977,  276,     2.2
   436.0,0.002274,0.002418,  0,0.002057,0.021797,0.000000,  15.991,  277,     2.2
   437.0,0.002299,0.002458,  0,0.002188,0.023093,0.000000,  15.977,  279,     2.2
   438.0,0.002319,0.002458,  0,0.002219,0.024632,0.000000,  15.988,  277,     2.2
   439.0,0.002342,0.002474,  0,0.002318,0.025086,0.000000,  15.988,  277,     2.2
   440.0,0.002357,0.002472,  0,0.002416,0.025961,0.000000,  15.987,  276,     2.2
   441.0,0.002361,0.002491,  0,0.002384,0.026881,0.000000,  15.985,  277,     2.2
   442.0,0.002357,0.002478,  0,0.002318,0.027230,0.000000,  15.985,  276,     2.2
   443.0,0.002350,0.002478,  0,0.002384,0.027650,0.000000,  15.986,  276,     2.2
   444.0,0.002333,0.002458,  0,0.002415,0.027929,0.000000,  15.984,  275,     2.2
   445.0,0.002314,0.002423,  0,0.002448,0.027552,0.000000,  15.988,  275,     2.2
   446.0,0.002289,0.002390,  0,0.002384,0.027454,0.000000,  15.989,  276,     2.2
   447.0,0.002257,0.002349,  0,0.002384,0.026993,0.000000,  15.985,  277,     2.2
   448.0,0.002231,0.002296,  0,0.002286,0.026730,0.000000,  15.981,  276,     2.2
   449.0,0.002182,0.002248,  0,0.002155,0.025963,0.000000,  15.985,  277,     2.2
   450.0,0.002105,0.002199,  0,0.002090,0.025086,0.000000,  15.976,  279,     2.3
   451.0,0.002060,0.002127,  0,0.002122,0.024559,0.000000,  15.987,  277,     2.3
   452.0,0.002020,0.002043,  0,0.001993,0.023745,0.000000,  15.987,  277,     2.3
   453.0,0.001943,0.001992,  0,0.001992,0.022775,0.000000,  15.983,  278,     2.3
   454.0,0.001903,0.001897,  0,0.001862,0.021749,0.000000,  15.977,  279,     2.3
   455.0,0.001846,0.001822,  0,0.001797,0.020758,0.000000,  15.978,  277,     2.3
   456.0,0.001773,0.001762,  0,0.001829,0.019659,0.000000,  15.986,  275,     2.3
   457.0,0.001722,0.001695,  0,0.001698,0.019104,0.000000,  15.986,  277,     2.3
   458.0,0.001671,0.001623,  0,0.001664,0.018267,0.000000,  15.988,  274,     2.3
   459.0,0.001601,0.001558,  0,0.001535,0.017411,0.000000,  15.985,  275,     2.3
   460.0,0.001550,0.001493,  0,0.001437,0.016415,0.000000,  15.984,  275,     2.3
   461.0,0.001486,0.001443,  0,0.001404,0.015835,0.000000,  15.979,  278,     2.3
   462.0,0.001428,0.001374,  0,0.001371,0.014686,0.000000,  15.987,  276,     2.3
   463.0,0.001369,0.001331,  0,0.001241,0.014015,0.000000,  15.983,  279,     2.3
   464.0,0.001305,0.001282,  0,0.001144,0.012165,0.000000,  15.989,  279,     2.3
   465.0,0.001271,0.001217,  0,0.001046,0.011947,0.000000,  15.983,  277,     2.3
   466.0,0.001209,0.001162,  0,0.001143,0.011334,0.000000,  15.986,  278,     2.3
   467.0,0.001167,0.001118,  0,0.001046,0.011375,0.000000,  15.989,  280,     2.3
   468.0,0.001139,0.001071,  0,0.000948,0.010913,0.000000,  15.981,  277,     2.3
   469.0,0.001079,0.001022,  0,0.000915,0.010687,0.000000,  15.989,  276,     2.3
   470.0,0.001054,0.000991,  0,0.000915,0.009832,0.000000,  15.988,  277,     2.4
   471.0,0.001016,0.000966,  0,0.000883,0.009489,0.000000,  15.975,  275,     2.4
   472.0,0.000986,0.000928,  0,0.000850,0.008920,0.000000,  15.990,  273,     2.4
   473.0,0.000973,0.000879,  0,0.000947,0.008226,0.000000,  15.991,  275,     2.4
   474.0,0.000926,0.000852,  0,0.000883,0.008143,0.000000,  15.992,  278,     2.4
   475.0,0.000926,0.000832,  0,0.000817,0.007575,0.000000,  15.988,  277,     2.4
   476.0,0.000896,0.000821,  0,0.000785,0.007696,0.000000,  15.989,  278,     2.4
   477.0,0.000889,0.000814,  0,0.000656,0.007203,0.000000,  15.992,  279,     2.4
   478.0,0.000860,0.000781,  0,0.000688,0.006986,0.000000,  15.991,  276,     2.4
   479.0,0.000866,0.000775,  0,0.000720,0.006426,0.000000,  15.990,  277,     2.4
   480.0,0.000849,0.000763,  0,0.000592,0.006411,0.000000,  15.990,  278,     2.4
   481.0,0.000834,0.000756,  0,0.000688,0.005541,0.000000,  15.986,  280,     2.4
   482.0,0.000830,0.000740,  0,0.000688,0.004009,0.000000,  15.988,  278,     2.4
   483.0,0.000819,0.000712,  0,0.000592,0.003203,0.000000,  15.980,  279,     2.4
   484.0,0.000830,0.000699,  0,0.000623,0.004527,0.000000,  15.982,  278,     2.4
   485.0,0.000812,0.000710,  0,0.000591,0.004726,0.000000,  15.970,  274,     2.4
   486.0,0.000800,0.000721,  0,0.000688,0.004667,0.000000,  15.974,  274,     2.4
   487.0,0.000784,0.000710,  0,0.000623,0.003529,0.000000,  15.958,  278,     2.4
   488.0,0.000784,0.000696,  0,0.000591,0.004026,0.000000,  15.965,  277,     2.4
   489.0,0.000763,0.000672,  0,0.000461,0.004441,0.000000,  15.957,  277,     2.4
   490.0,0.000767,0.000681,  0,0.000396,0.004759,0.000000,  15.949,  279,     2.5
   491.0,0.000756,0.000681,  0,0.000493,0.004346,0.000000,  15.938,  275,     2.5
   492.0,0.000774,0.000677,  0,0.000623,0.004508,0.000000,  15.942,  276,     2.5
   493.0,0.000761,0.000650,  0,0.000493,0.004700,0.000000,  15.931,  279,     2.5
   494.0,0.000750,0.000652,  0,0.000492,0.003491,0.000000,  15.920,  280,     2.5
   495.0,0.000744,0.000641,  0,0.000590,0.004007,0.000000,  15.907,  279,     2.5
   496.0,0.000733,0.000628,  0,0.000590,0.002537,0.000000,  15.902,  279,     2.5
   497.0,0.000728,0.000626,  0,0.000526,0.003064,0.000000,  15.888,  279,     2.5
   498.0,0.000705,0.000619,  0,0.000558,0.004349,0.000000,  15.878,  275,     2.5
   499.0,0.000716,0.000608,  0,0.000461,0.004254,0.000000,  15.864,  275,     2.5
   500.0,0.000686,0.000610,  0,0.000493,0.004327,0.000000,  15.857,  276,     2.5
   501.0,0.000692,0.000601,  0,0.000558,0.004068,0.000000,  15.844,  278,     2.5
   502.0,0.000673,0.000569,  0,0.000429,0.004009,0.000000,  15.839,  277,     2.5
   503.0,0.000662,0.000582,  0,0.000558,0.003991,0.000000,  15.824,  280,     2.5
   504.0,0.000669,0.000540,  0,0.000558,0.004404,0.000000,  15.814,  279,     2.5
   505.0,0.000649,0.000545,  0,0.000558,0.004596,0.000000,  15.806,  276,     2.5
   506.0,0.000630,0.000549,  0,0.000623,0.004362,0.000000,  15.795,  276,     2.5
   507.0,0.000613,0.000530,  0,0.000526,0.004086,0.000000,  15.792,  278,     2.5
   508.0,0.000611,0.000533,  0,0.000526,0.004170,0.000000,  15.790,  279,     2.5
   509.0,0.000615,0.000527,  0,0.000461,0.004170,0.000000,  15.786,  277,     2.5
   510.0,0.000615,0.000535,  0,0.000461,0.003768,0.000000,  15.781,  281,     2.6
   511.0,0.000615,0.000504,  0,0.000494,0.003739,0.000000,  15.780,  278,     2.6
   512.0,0.000597,0.000517,  0,0.000526,0.003925,0.000000,  15.781,  275,     2.6
   513.0,0.000597,0.000521,  0,0.000494,0.004331,0.000000,  15.781,  275,     2.6
   514.0,0.000587,0.000506,  0,0.000461,0.004272,0.000000,  15.786,  277,     2.6
   515.0,0.000602,0.000511,  0,0.000494,0.003984,0.000000,  15.793,  277,     2.6
   516.0,0.000610,0.000519,  0,0.000558,0.004278,0.000000,  15.783,  280,     2.6
   517.0,0.000602,0.000512,  0,0.000493,0.004356,0.000000,  15.801,  280,     2.6
   518.0,0.000606,0.000516,  0,0.000461,0.003425,0.000000,  15.808,  276,     2.6
   519.0,0.000578,0.000505,  0,0.000461,0.001824,0.000000,  15.817,  276,     2.6
   520.0,0.000589,0.000493,  0,0.000526,0.003071,0.000000,  15.822,  278,     2.6
   521.0,0.000585,0.000513,  0,0.000526,0.003065,0.000000,  15.826,  277,     2.6
   522.0,0.000596,0.000530,  0,0.000494,0.002747,0.000000,  15.843,  276,     2.6
   523.0,0.000594,0.000529,  0,0.000461,0.003539,0.000000,  15.852,  279,     2.6
   524.0,0.000599,0.000518,  0,0.000461,0.003636,0.000000,  15.865,  278,     2.6
   525.0,0.000581,0.000499,  0,0.000429,0.002723,0.000000,  15.872,  276,     2.6
   526.0,0.000581,0.000529,  0,0.000364,0.003101,0.000000,  15.885,  275,     2.6
   527.0,0.000586,0.000510,  0,0.000364,0.003707,0.000000,  15.887,  276,     2.6
   528.0,0.000582,0.000508,  0,0.000396,0.004193,0.000000,  15.895,  276,     2.6
   529.0,0.000576,0.000512,  0,0.000492,0.003707,0.000000,  15.909,  278,     2.6
   530.0,0.000567,0.000511,  0,0.000396,0.003378,0.000000,  15.914,  280,     2.7
   531.0,0.000578,0.000517,  0,0.000428,0.003767,0.000000,  15.918,  277,     2.7
   532.0,0.000565,0.000515,  0,0.000460,0.004018,0.000000,  15.930,  276,     2.7
   533.0,0.000585,0.000519,  0,0.000427,0.004144,0.000000,  15.929,  277,     2.7
   534.0,0.000571,0.000497,  0,0.000427,0.003665,0.000000,  15.945,  278,     2.7
   535.0,0.000564,0.000508,  0,0.000460,0.002447,0.000000,  15.944,  275,     2.7
   536.0,0.000564,0.000515,  0,0.000395,0.003322,0.000000,  15.949,  278,     2.7
   537.0,0.000583,0.000495,  0,0.000362,0.003719,0.000000,  15.957,  277,     2.7
   538.0,0.000566,0.000490,  0,0.000330,0.004204,0.000000,  15.962,  276,     2.7
   539.0,0.000575,0.000514,  0,0.000396,0.004444,0.000000,  15.959,  276,     2.7
   540.0,0.000553,0.000499,  0,0.000363,0.004144,0.000000,  15.957,  278,     2.7
   541.0,0.000564,0.000497,  0,0.000459,0.004186,0.000000,  15.969,  276,     2.7
   542.0,0.000586,0.000510,  0,0.000460,0.004413,0.000000,  15.972,  276,     2.7
   543.0,0.000578,0.000505,  0,0.000395,0.004431,0.000000,  15.976,  280,     2.7
   544.0,0.000584,0.000493,  0,0.000363,0.004288,0.000000,  15.974,  277,     2.7
   545.0,0.000565,0.000492,  0,0.000395,0.004078,0.000000,  15.977,  277,     2.7
   546.0,0.000558,0.000510,  0,0.000460,0.004085,0.000000,  15.974,  276,     2.7
   547.0,0.000550,0.000494,  0,0.000362,0.004228,0.000000,  15.976,  278,     2.7
   548.0,0.000546,0.000479,  0,0.000460,0.003994,0.000000,  15.971,  276,     2.7
   549.0,0.000552,0.000483,  0,0.000427,0.003977,0.000000,  15.982,  276,     2.7
   550.0,0.000556,0.000486,  0,0.000330,0.004228,0.000000,  15.973,  277,     2.8
   551.0,0.000558,0.000505,  0,0.000232,0.004508,0.000000,  15.983,  275,     2.8
   552.0,0.000582,0.000510,  0,0.000297,0.004598,0.000000,  15.987,  275,     2.8
   553.0,0.000580,0.000510,  0,0.000426,0.004783,0.000000,  15.989,  277,     2.8
   554.0,0.000574,0.000515,  0,0.000426,0.004675,0.000000,  15.984,  277,     2.8
   555.0,0.000591,0.000519,  0,0.000329,0.004221,0.000000,  15.990,  275,     2.8
   556.0,0.000597,0.000536,  0,0.000297,0.004567,0.000000,  15.992,  278,     2.8
   557.0,0.000586,0.000511,  0,0.000362,0.004382,0.000000,  15.987,  279,     2.8
   558.0,0.000597,0.000519,  0,0.000459,0.004221,0.000000,  15.990,  277,     2.8
   559.0,0.000589,0.000536,  0,0.000490,0.004334,0.000000,  15.987,  277,     2.8
   560.0,0.000584,0.000540,  0,0.000328,0.004794,0.000000,  15.989,  279,     2.8
   561.0,0.000589,0.000534,  0,0.000330,0.004920,0.000000,  15.989,  277,     2.8
   562.0,0.000591,0.000536,  0,0.000329,0.004686,0.000000,  15.989,  276,     2.8
   563.0,0.000586,0.000511,  0,0.000427,0.004574,0.000000,  15.989,  277,     2.8
   564.0,0.000599,0.000517,  0,0.000297,0.004138,0.000000,  15.995,  273,     2.8
   565.0,0.000588,0.000507,  0,0.000426,0.004155,0.000000,  15.994,  274,     2.8
   566.0,0.000584,0.000515,  0,0.000362,0.004347,0.000000,  15.991,  275,     2.8
   567.0,0.000597,0.000508,  0,0.000362,0.004543,0.000000,  15.991,  278,     2.8
   568.0,0.000597,0.000524,  0,0.000329,0.004365,0.000000,  15.994,  276,     2.8
   569.0,0.000603,0.000535,  0,0.000393,0.004144,0.000000,  15.993,  278,     2.8
   570.0,0.000592,0.000509,  0,0.000297,0.004270,0.000000,  15.992,  279,     2.9
   571.0,0.000571,0.000502,  0,0.000330,0.003952,0.000000,  15.991,  277,     2.9
   572.0,0.000564,0.000508,  0,0.000330,0.003935,0.000000,  15.994,  277,     2.9
   573.0,0.000560,0.000504,  0,0.000362,0.004078,0.000000,  15.988,  279,     2.9
   574.0,0.000549,0.000491,  0,0.000297,0.004144,0.000000,  15.991,  279,     2.9
   575.0,0.000562,0.000479,  0,0.000394,0.004466,0.000000,  15.987,  277,     2.9
   576.0,0.000542,0.000474,  0,0.000297,0.004239,0.000000,  15.992,  278,     2.9
